n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
1403,2,69,34.50,2.2,0,corps,101.18483290613307,1.3490
1404,7,134,19.14,4.4,0,corps,101.13625263575967,0.9887
1405,2,30,15.00,2.2,0,corps,101.08769664944997,1.3434
1406,3,57,19.00,2.7,0,corps,101.03916493506493,1.0793
1407,7,129,18.43,4.4,0,corps,100.9906574804716,3.4949
1408,2,81,40.50,2.2,0,corps,100.94217427354317,0.9815
1409,2,35,17.50,2.2,0,corps,100.89371530215881,0.8771
1410,2,23,11.50,2.2,0,corps,100.84528055420377,1.2816
1411,5,58,11.60,3.6,0,corps,100.79687001756936,1.9876
1412,2,45,22.50,2.2,0,corps,100.74848368015299,1.3965
1413,2,44,22.00,2.2,0,corps,100.70012152985804,1.8816
1414,2,12,6.00,2.2,0,corps,100.65178355459396,2.2558
1415,6,101,16.83,4.0,0,corps,100.60346974227627,1.3528
1416,6,113,18.83,4.0,0,corps,100.55518008082656,1.3990
1417,4,89,22.25,3.1,0,corps,100.50691455817233,1.1355
1418,2,31,15.50,2.2,0,corps,100.45867316224727,1.1678
1419,3,74,24.67,2.7,0,corps,100.41045588099095,1.3145
1420,3,74,24.67,2.7,0,corps,100.36226270234916,1.2338
1421,5,89,17.80,3.6,0,corps,100.31409361427353,1.2283
1422,2,58,29.00,2.2,0,corps,100.2659486047218,1.4369
1423,6,92,15.33,4.0,0,corps,100.21782766165772,1.3793
1424,6,100,16.67,4.0,0,corps,100.16973077305107,1.6810
1425,6,132,22.00,4.0,0,corps,100.12165792687759,1.1990
1426,3,33,11.00,2.7,0,corps,100.07360911111911,1.3974
1427,7,125,17.86,4.4,0,corps,100.0255843137634,1.5997
1428,5,66,13.20,3.6,0,corps,99.97758352280431,2.3139
1429,3,84,28.00,2.7,0,corps,99.92960672624154,1.3287
1430,2,18,9.00,2.2,0,corps,99.88165391208098,2.3918
1431,5,78,15.60,3.6,0,corps,99.8337250683344,1.1175
1432,2,27,13.50,2.2,0,corps,99.78582018301958,2.5301
1433,3,43,14.33,2.7,0,corps,99.73793924416029,1.3277
1434,2,44,22.00,2.2,0,corps,99.69008223978634,1.0762
1435,2,33,16.50,2.2,0,corps,99.64224915793342,1.6246
1436,2,28,14.00,2.2,0,corps,99.59443998664331,1.5256
1437,3,46,15.33,2.7,0,corps,99.54665471396368,1.2254
1438,5,57,11.40,3.6,0,corps,99.49889332794824,7.2994
1439,3,43,14.33,2.7,0,corps,99.45115581665661,1.4354
1440,2,62,31.00,2.2,0,corps,99.40344216815446,0.7774
1441,2,99,49.50,2.2,0,corps,99.35575237051331,1.0598
1442,2,62,31.00,2.2,0,corps,99.30808641181078,1.1586
1443,3,53,17.67,2.7,0,corps,99.26044428013032,1.6529
1444,6,143,23.83,4.0,0,corps,99.21282596356146,1.3816
1445,11,190,17.27,6.2,0,corps,99.16523145019957,1.4282
1446,2,39,19.50,2.2,0,corps,99.11766072814603,1.1322
1447,4,94,23.50,3.1,0,corps,99.07011378550818,1.1834
1448,2,106,53.00,2.2,0,corps,99.02259061039928,1.4255
1449,2,24,12.00,2.2,0,corps,98.97509119093851,2.6870
1450,2,18,9.00,2.2,0,corps,98.92761551525105,1.1454
1451,6,143,23.83,4.0,0,corps,98.88016357146793,3.6300
1452,2,35,17.50,2.2,0,corps,98.83273534772624,1.8837
1453,3,31,10.33,2.7,0,corps,98.78533083216885,1.4063
1454,4,47,11.75,3.1,0,corps,98.73795001294468,1.9312
1455,2,49,24.50,2.2,0,corps,98.69059287820849,1.3835
1456,2,59,29.50,2.2,0,corps,98.64325941612103,1.5011
1457,5,114,22.80,3.6,0,corps,98.5959496148489,1.6550
1458,3,33,11.00,2.7,0,corps,98.54866346256468,1.2359
1459,4,55,13.75,3.1,0,corps,98.50140094744681,1.6782
1460,5,68,13.60,3.6,0,corps,98.45416205767968,1.4737
1461,3,89,29.67,2.7,0,corps,98.40694678145354,1.0539
1462,2,53,26.50,2.2,0,corps,98.35975510696461,1.1784
1463,6,112,18.67,4.0,0,corps,98.31258702241492,2.0496
1464,3,66,22.00,2.7,0,corps,98.26544251601248,1.4832
1465,4,37,9.25,3.1,0,corps,98.21832157597119,1.6356
1466,2,38,19.00,2.2,0,corps,98.17122419051077,1.1611
1467,4,63,15.75,3.1,0,corps,98.12415034785687,1.3105
1468,4,85,21.25,3.1,0,corps,98.07710003624106,1.0431
1469,5,68,13.60,3.6,0,corps,98.03007324390074,5.4399
1470,4,38,9.50,3.1,0,corps,97.98306995907924,1.8779
1471,5,99,19.80,3.6,0,corps,97.93609017002571,1.4700
1472,6,61,10.17,4.0,0,corps,97.88913386499523,5.9499
1473,3,140,46.67,2.7,0,corps,97.84220103224867,0.9810
1474,5,86,17.20,3.6,0,corps,97.79529166005287,1.0644
1475,5,71,14.20,3.6,0,corps,97.74840573668048,1.4025
1476,3,46,15.33,2.7,0,corps,97.70154325041001,1.2536
1477,3,87,29.00,2.7,0,corps,97.65470418952583,1.3573
1478,3,100,33.33,2.7,0,corps,97.60788854231821,1.0788
1479,4,64,16.00,3.1,0,corps,97.5610962970832,1.7465
1480,2,43,21.50,2.2,0,corps,97.51432744212273,1.0240
1481,4,76,19.00,3.1,0,corps,97.46758196574464,1.0132
1482,3,60,20.00,2.7,0,corps,97.42085985626252,1.4590
1483,4,109,27.25,3.1,0,corps,97.37416110199584,0.8405
1484,5,64,12.80,3.6,0,corps,97.32748569126993,1.4437
1485,3,53,17.67,2.7,0,corps,97.28083361241592,1.9710
1486,4,43,10.75,3.1,0,corps,97.2342048537708,1.3298
1487,2,40,20.00,2.2,0,corps,97.1875994036774,1.0505
1488,3,68,22.67,2.7,0,corps,97.14101725048432,1.0782
1489,4,105,26.25,3.1,0,corps,97.09445838254604,1.0487
1490,2,72,36.00,2.2,0,corps,97.04792278822283,0.9638
1491,2,27,13.50,2.2,0,corps,97.00141045588082,1.1557
1492,3,61,20.33,2.7,0,corps,96.9549213738919,1.0353
1493,3,40,13.33,2.7,0,corps,96.9084555306338,1.6330
1494,2,55,27.50,2.2,0,corps,96.86201291449008,1.3580
1495,8,124,15.50,4.9,0,corps,96.81559351385005,1.6357
1496,2,34,17.00,2.2,0,corps,96.7691973171089,1.1703
1497,2,54,27.00,2.2,0,corps,96.72282431266757,0.6537
1498,10,122,12.20,5.8,0,corps,96.6764744889328,1.5546
1499,2,16,8.00,2.2,0,corps,96.63014783431711,2.6286
1500,3,113,37.67,2.7,0,corps,96.58384433723887,0.9792
1501,2,48,24.00,2.2,0,corps,96.53756398612222,0.8309
1502,4,61,15.25,3.1,0,corps,96.49130676939703,1.4441
1503,3,58,19.33,2.7,0,corps,96.44507267549902,1.0267
1504,4,56,14.00,3.1,0,corps,96.39886169286966,1.0743
1505,4,56,14.00,3.1,0,corps,96.3526738099562,1.1766
1506,2,91,45.50,2.2,0,corps,96.30650901521167,0.6099
1507,4,27,6.75,3.1,0,corps,96.26036729709489,2.3105
1508,2,48,24.00,2.2,0,corps,96.2142486440704,0.9764
1509,10,106,10.60,5.8,0,corps,96.16815304460854,5.4831
1510,11,150,13.64,6.2,0,corps,96.12208048718544,1.6871
1511,5,82,16.40,3.6,0,corps,96.07603096028295,1.8568
1512,8,156,19.50,4.9,0,corps,96.03000445238865,1.0387
1513,2,34,17.00,2.2,0,corps,95.98400095199597,1.5094
1514,3,80,26.67,2.7,0,corps,95.93802044760399,1.2034
1515,2,41,20.50,2.2,0,corps,95.89206292771762,0.8397
1516,4,105,26.25,3.1,0,corps,95.84612838084745,2.7054
1517,5,63,12.60,3.6,0,corps,95.80021679550985,1.5606
1518,4,102,25.50,3.1,0,corps,95.75432816022692,0.9573
1519,4,72,18.00,3.1,0,corps,95.70846246352653,1.1305
1520,9,104,11.56,5.3,0,corps,95.6626196939422,2.6633
1521,6,105,17.50,4.0,0,corps,95.6167998400133,1.3944
1522,4,72,18.00,3.1,0,corps,95.57100289028483,1.7060
1523,3,64,21.33,2.7,0,corps,95.52522883330757,1.1816
1524,5,128,25.60,3.6,0,corps,95.47947765763797,1.5087
1525,2,24,12.00,2.2,0,corps,95.43374935183829,1.0063
1526,3,30,10.00,2.7,0,corps,95.38804390447639,2.4609
1527,2,60,30.00,2.2,0,corps,95.34236130412597,1.0720
1528,3,61,20.33,2.7,0,corps,95.29670153936634,1.1947
1529,2,55,27.50,2.2,0,corps,95.25106459878258,1.4319
1530,4,70,17.50,3.1,0,corps,95.20545047096543,1.6192
1531,4,106,26.50,3.1,0,corps,95.15985914451139,2.4030
1532,2,63,31.50,2.2,0,corps,95.11429060802257,1.5865
1533,3,43,14.33,2.7,0,corps,95.06874485010694,1.9175
1534,4,37,9.25,3.1,0,corps,95.02322185937795,1.6711
1535,3,93,31.00,2.7,0,corps,94.97772162445493,1.0983
1536,2,46,23.00,2.2,0,corps,94.93224413396277,1.1367
1537,2,31,15.50,2.2,0,corps,94.8867893765321,1.3205
1538,4,56,14.00,3.1,0,corps,94.84135734079928,1.7877
1539,4,46,11.50,3.1,0,corps,94.79594801540625,1.5059
1540,6,108,18.00,4.0,0,corps,94.75056138900071,2.4572
1541,2,72,36.00,2.2,0,corps,94.70519745023597,1.2668
1542,4,74,18.50,3.1,0,corps,94.65985618777107,1.8118
1543,4,69,17.25,3.1,0,corps,94.61453759027071,2.2181
1544,2,27,13.50,2.2,0,corps,94.56924164640522,1.5461
1545,3,53,17.67,2.7,0,corps,94.52396834485059,1.7863
1546,3,45,15.00,2.7,0,corps,94.47871767428853,1.6462
1547,7,112,16.00,4.4,0,corps,94.43348962340636,2.3381
1548,5,104,20.80,3.6,0,corps,94.38828418089706,1.4949
1549,3,72,24.00,2.7,0,corps,94.3431013354593,1.0176
1550,10,99,9.90,5.8,0,corps,94.2979410757973,4.4433
1551,3,71,23.67,2.7,0,corps,94.25280339062107,1.0241
1552,2,66,33.00,2.2,0,corps,94.20768826864614,1.0650
1553,2,32,16.00,2.2,0,corps,94.16259569859378,1.4651
1554,3,37,12.33,2.7,0,corps,94.11752566919078,1.8106
1555,2,43,21.50,2.2,0,corps,94.07247816916968,0.9826
1556,2,131,65.50,2.2,0,corps,94.02745318726858,1.2611
1557,3,109,36.33,2.7,0,corps,93.98245071223127,1.3896
1558,2,61,30.50,2.2,0,corps,93.93747073280709,1.1929
1559,3,30,10.00,2.7,0,corps,93.89251323775106,2.4378
1560,4,57,14.25,3.1,0,corps,93.84757821582382,2.0219
1561,2,54,27.00,2.2,0,corps,93.8026656557916,1.3259
1562,3,46,15.33,2.7,0,corps,93.75777554642625,1.1579
1563,6,86,14.33,4.0,0,corps,93.71290787650527,1.2846
1564,8,159,19.88,4.9,0,corps,93.6680626348117,1.4124
1565,4,52,13.00,3.1,0,corps,93.62323981013428,1.4928
1566,2,50,25.00,2.2,0,corps,93.57843939126727,1.1532
1567,5,130,26.00,3.6,0,corps,93.53366136701058,1.2959
1568,5,97,19.40,3.6,0,corps,93.48890572616969,1.2073
1569,5,77,15.40,3.6,0,corps,93.44417245755571,2.5121
1570,3,52,17.33,2.7,0,corps,93.39946154998529,1.3142
1571,6,120,20.00,4.0,0,corps,93.35477299228074,1.0589
1572,2,29,14.50,2.2,0,corps,93.31010677326988,1.1381
1573,5,41,8.20,3.6,0,corps,93.26546288178622,1.6748
1574,3,59,19.67,2.7,0,corps,93.22084130666872,1.1034
1575,2,45,22.50,2.2,0,corps,93.17624203676202,1.0863
1576,2,88,44.00,2.2,0,corps,93.13166506091628,1.0203
1577,3,79,26.33,2.7,0,corps,93.08711036798728,1.0733
1578,6,84,14.00,4.0,0,corps,93.04257794683633,1.9766
1579,2,46,23.00,2.2,0,corps,92.99806778633032,1.0608
1580,2,64,32.00,2.2,0,corps,92.95357987534175,1.1671
1581,5,94,18.80,3.6,0,corps,92.9091142027486,1.9398
1582,4,78,19.50,3.1,0,corps,92.86467075743444,2.5272
1583,2,32,16.00,2.2,0,corps,92.82024952828846,2.0873
1584,6,62,10.33,4.0,0,corps,92.77585050420531,2.5293
1585,6,74,12.33,4.0,0,corps,92.73147367408527,2.4513
1586,3,57,19.00,2.7,0,corps,92.68711902683407,1.5512
1587,4,58,14.50,3.1,0,corps,92.64278655136313,1.4718
1588,7,173,24.71,4.4,0,corps,92.59847623658928,1.4119
1589,2,28,14.00,2.2,0,corps,92.55418807143492,1.2470
1590,4,52,13.00,3.1,0,corps,92.50992204482807,1.6507
1591,2,91,45.50,2.2,0,corps,92.4656781457022,1.1325
1592,4,46,11.50,3.1,0,corps,92.4214563629963,1.9444
1593,2,74,37.00,2.2,0,corps,92.37725668565497,1.0836
1594,5,105,21.00,3.6,0,corps,92.33307910262826,1.6752
1595,2,45,22.50,2.2,0,corps,92.28892360287179,0.7099
1596,3,27,9.00,2.7,0,corps,92.2447901753467,3.5834
1597,3,114,38.00,2.7,0,corps,92.20067880901959,0.9372
1598,4,106,26.50,3.1,0,corps,92.15658949286264,1.4264
1599,2,29,14.50,2.2,0,corps,92.11252221585353,1.2580
1600,5,135,27.00,3.6,0,corps,92.06847696697544,1.8342
1601,4,86,21.50,3.1,0,corps,92.02445373521704,1.7122
1602,5,87,17.40,3.6,0,corps,91.98045250957253,1.3981
1603,4,89,22.25,3.1,0,corps,91.9364732790416,0.9140
1604,3,64,21.33,2.7,0,corps,91.89251603262947,1.3726
1605,2,19,9.50,2.2,0,corps,91.84858075934679,1.9835
1606,3,47,15.67,2.7,0,corps,91.80466744820976,1.1249
1607,4,89,22.25,3.1,0,corps,91.76077608824006,1.5800
1608,2,30,15.00,2.2,0,corps,91.71690666846483,1.6096
1609,4,47,11.75,3.1,0,corps,91.67305917791671,1.7001
1610,5,90,18.00,3.6,0,corps,91.62923360563386,1.3201
1611,11,179,16.27,6.2,0,corps,91.58542994065986,1.3034
1612,4,84,21.00,3.1,0,corps,91.54164817204381,1.4343
1613,2,48,24.00,2.2,0,corps,91.49788828884026,1.4113
1614,5,84,16.80,3.6,0,corps,91.45415028010923,1.1256
1615,4,73,18.25,3.1,0,corps,91.41043413491623,0.9649
1616,4,52,13.00,3.1,0,corps,91.3667398423322,1.4646
1617,2,49,24.50,2.2,0,corps,91.32306739143361,1.8056
1618,2,35,17.50,2.2,0,corps,91.27941677130231,1.3346
1619,7,105,15.00,4.4,0,corps,91.23578797102566,1.1088
1620,5,107,21.40,3.6,0,corps,91.19218097969646,1.0209
1621,3,28,9.33,2.7,0,corps,91.14859578641297,2.1479
1622,2,34,17.00,2.2,0,corps,91.10503238027886,2.1400
1623,4,51,12.75,3.1,0,corps,91.06149075040331,1.1655
1624,2,30,15.00,2.2,0,corps,91.0179708859009,1.2992
1625,3,84,28.00,2.7,0,corps,90.97447277589166,1.3895
1626,8,102,12.75,4.9,0,corps,90.93099640950106,1.6901
1627,9,173,19.22,5.3,0,corps,90.88754177586004,1.4167
1628,4,78,19.50,3.1,0,corps,90.84410886410488,1.3378
1629,4,54,13.50,3.1,0,corps,90.80069766337743,1.4556
1630,4,34,8.50,3.1,0,corps,90.75730816282483,1.3522
1631,10,140,14.00,5.8,0,corps,90.7139403515997,4.1874
1632,7,128,18.29,4.4,0,corps,90.67059421886015,1.7634
1633,5,122,24.40,3.6,0,corps,90.62726975376958,1.3340
1634,4,68,17.00,3.1,0,corps,90.5839669454969,2.2056
1635,6,113,18.83,4.0,0,corps,90.5406857832164,1.2431
1636,2,36,18.00,2.2,0,corps,90.49742625610781,1.3254
1637,3,99,33.00,2.7,0,corps,90.45418835335623,1.6212
1638,2,54,27.00,2.2,0,corps,90.4109720641522,1.0861
1639,3,48,16.00,2.7,0,corps,90.36777737769162,1.9059
1640,2,30,15.00,2.2,0,corps,90.32460428317587,1.0960
1641,5,89,17.80,3.6,0,corps,90.2814527698116,1.4839
1642,3,42,14.00,2.7,0,corps,90.23832282681099,1.3968
1643,2,34,17.00,2.2,0,corps,90.19521444339152,1.1422
1644,5,50,10.00,3.6,0,corps,90.15212760877614,2.0441
1645,3,78,26.00,2.7,0,corps,90.10906231219307,1.0310
1646,4,74,18.50,3.1,0,corps,90.06601854287607,1.3544
1647,3,44,14.67,2.7,0,corps,90.02299629006411,1.2318
1648,4,82,20.50,3.1,0,corps,89.9799955430017,0.9838
1649,2,57,28.50,2.2,0,corps,89.93701629093862,0.8383
1650,2,47,23.50,2.2,0,corps,89.89405852313006,1.1190
1651,6,122,20.33,4.0,0,corps,89.85112222883657,5.6687
1652,3,73,24.33,2.7,0,corps,89.8082073973241,1.6284
1653,3,78,26.00,2.7,0,corps,89.7653140178639,0.9784
1654,2,21,10.50,2.2,0,corps,89.72244207973267,1.1307
1655,4,146,36.50,3.1,0,corps,89.67959157221239,0.8572
1656,2,49,24.50,2.2,0,corps,89.63676248459048,0.5007
1657,3,23,7.67,2.7,0,corps,89.59395480615962,2.3579
1658,4,52,13.00,3.1,0,corps,89.55116852621791,2.3224
1659,2,24,12.00,2.2,0,corps,89.50840363406877,1.2396
