n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
1225,18,229,12.72,9.3,0,corps,26.395781434880394,3.5688
1226,23,344,14.96,11.6,0,corps,26.36302264172339,1.5646
1227,5,82,16.40,3.6,0,corps,26.330329300678766,0.9382
1228,14,205,14.64,7.6,0,corps,26.297701280973122,1.3492
1229,13,204,15.69,7.1,0,corps,26.265138452094327,1.5474
1230,10,147,14.70,5.8,0,corps,26.232640683791033,4.2500
1231,12,184,15.33,6.7,0,corps,26.20020784607211,2.3721
1232,22,436,19.82,11.1,0,corps,26.167839809206185,1.3669
1233,6,90,15.00,4.0,0,corps,26.13553644372104,1.1742
1234,4,32,8.00,3.1,0,corps,26.103297620403193,2.4011
1235,36,556,15.44,17.3,0,corps,26.07112321029729,2.9075
1236,38,502,13.21,18.2,0,corps,26.039013084705665,2.9300
1237,22,299,13.59,11.1,0,corps,26.006967115187763,1.7728
1238,17,174,10.24,8.9,0,corps,25.974985173559663,2.0354
1239,7,82,11.71,4.4,0,corps,25.94306713189355,1.1070
1240,4,67,16.75,3.1,0,corps,25.91121286251723,0.8938
1241,5,72,14.40,3.6,0,corps,25.87942223801357,1.7852
1242,11,177,16.09,6.2,0,corps,25.847695131220043,1.1021
1243,11,147,13.36,6.2,0,corps,25.816031415228156,1.3167
1244,16,268,16.75,8.4,0,corps,25.784430963383038,1.1492
1245,11,166,15.09,6.2,0,corps,25.752893649282804,1.3582
1246,9,78,8.67,5.3,0,corps,25.721419346778184,8.8050
1247,19,271,14.26,9.8,0,corps,25.6900079299719,1.4167
1248,11,125,11.36,6.2,0,corps,25.658659273218266,4.7365
1249,14,217,15.50,7.6,0,corps,25.6273732511226,1.3303
1250,5,56,11.20,3.6,0,corps,25.596149738540774,1.3550
1251,7,109,15.57,4.4,0,corps,25.5649886105787,1.6179
1252,8,117,14.62,4.9,0,corps,25.53388974259181,1.2423
1253,15,312,20.80,8.0,0,corps,25.502853010184612,1.0798
1254,7,79,11.29,4.4,0,corps,25.471878289210125,1.6224
1255,14,179,12.79,7.6,0,corps,25.440965455769426,1.2263
1256,20,238,11.90,10.2,0,corps,25.41011438621113,1.4160
1257,17,243,14.29,8.9,0,corps,25.379324957130933,2.5368
1258,9,123,13.67,5.3,0,corps,25.34859704537106,1.6811
1259,15,222,14.80,8.0,0,corps,25.31793052801985,2.7902
1260,15,203,13.53,8.0,0,corps,25.287325282411167,1.5886
1261,15,205,13.67,8.0,0,corps,25.256781186123995,2.9327
1262,10,202,20.20,5.8,0,corps,25.22629811698191,1.1020
1263,14,206,14.71,7.6,0,corps,25.195875953052592,3.4452
1264,14,255,18.21,7.6,0,corps,25.165514572647353,2.2013
1265,3,57,19.00,2.7,0,corps,25.135213854320625,1.5013
1266,19,311,16.37,9.8,0,corps,25.10497367686949,1.5713
1267,20,289,14.45,10.2,0,corps,25.074793919333217,1.5691
1268,22,213,9.68,11.1,0,corps,25.0446744609927,1.7886
1269,23,264,11.48,11.6,0,corps,25.014615181370104,1.8354
1270,8,154,19.25,4.9,0,corps,24.98461596022824,1.1226
1271,17,198,11.65,8.9,0,corps,24.954676677570202,2.0243
1272,10,113,11.30,5.8,0,corps,24.924797213638815,1.8109
1273,11,159,14.45,6.2,0,corps,24.89497744891618,1.7884
1274,13,186,14.31,7.1,0,corps,24.8652172641232,1.2229
1275,13,151,11.62,7.1,0,corps,24.835516540219103,1.6170
1276,12,143,11.92,6.7,0,corps,24.80587515840094,1.5678
1277,11,155,14.09,6.2,0,corps,24.776293000103156,1.4972
1278,23,369,16.04,11.6,0,corps,24.74676994699707,1.3659
1279,19,361,19.00,9.8,0,corps,24.71730588099044,2.1733
1280,10,209,20.90,5.8,0,corps,24.687900684226953,0.9772
1281,5,91,18.20,3.6,0,corps,24.658554239085788,1.1098
