n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
123,20,232,11.60,10.2,0,corps,0,0.8081
124,33,353,10.70,16.0,0,corps,0,1.1110
125,19,227,11.95,9.8,0,corps,0,0.9396
126,27,297,11.00,13.3,0,corps,0,1.2658
127,30,331,11.03,14.7,0,corps,0,1.0768
128,17,190,11.18,8.9,0,corps,0,1.0983
129,18,208,11.56,9.3,0,corps,0,0.9068
130,26,332,12.77,12.9,0,corps,0,0.8295
131,12,143,11.92,6.7,0,corps,0,1.1347
132,17,230,13.53,8.9,0,corps,0,0.8383
133,16,180,11.25,8.4,0,corps,0,0.9879
134,20,276,13.80,10.2,0,corps,0,0.7007
135,20,179,8.95,10.2,0,corps,0,1.5515
136,35,455,13.00,16.9,0,corps,0,0.9329
137,25,265,10.60,12.4,0,corps,0,0.9938
138,17,150,8.82,8.9,0,corps,0,1.3077
139,28,372,13.29,13.8,0,corps,0,1.0543
140,40,468,11.70,19.1,0,corps,0,0.9778
141,39,427,10.95,18.7,0,corps,0,1.1896
142,39,471,12.08,18.7,0,corps,0,0.8661
143,43,528,12.28,20.4,0,corps,0,1.1284
144,41,569,13.88,19.6,0,corps,0,0.7961
145,34,419,12.32,16.4,0,corps,0,0.7709
146,26,308,11.85,12.9,0,corps,0,0.8899
147,36,467,12.97,17.3,0,corps,0,0.7955
148,37,486,13.14,17.8,0,corps,0,0.7324
149,20,237,11.85,10.2,0,corps,0,1.0145
150,33,442,13.39,16.0,0,corps,0,0.9069
151,38,431,11.34,18.2,0,corps,0,1.0516
152,32,293,9.16,15.6,0,corps,0,1.3587
153,35,369,10.54,16.9,0,corps,0,1.0029
154,22,255,11.59,11.1,0,corps,0,0.8526
155,31,400,12.90,15.1,0,corps,0,0.9277
156,24,303,12.62,12.0,0,corps,0,0.7860
157,26,288,11.08,12.9,0,corps,0,0.9795
158,39,418,10.72,18.7,0,corps,0,1.1370
159,50,744,14.88,23.6,0,corps,0,0.9778
160,19,224,11.79,9.8,0,corps,0,0.9771
161,23,291,12.65,11.6,0,corps,0,0.9281
162,28,283,10.11,13.8,0,corps,0,1.0986
163,21,271,12.90,10.7,0,corps,0,0.8598
164,19,243,12.79,9.8,0,corps,0,0.7800
165,23,291,12.65,11.6,0,corps,0,0.8614
166,25,304,12.16,12.4,0,corps,0,0.9703
167,27,354,13.11,13.3,0,corps,0,0.8055
168,50,652,13.04,23.6,0,corps,0,1.0080
169,46,600,13.04,21.8,0,corps,0,0.9877
170,39,501,12.85,18.7,0,corps,0,0.9249
171,45,562,12.49,21.3,0,corps,0,0.9760
172,45,538,11.96,21.3,0,corps,0,0.9713
173,22,227,10.32,11.1,0,corps,0,1.1213
174,38,538,14.16,18.2,0,corps,0,1.0714
175,24,281,11.71,12.0,0,corps,0,0.9357
176,56,669,11.95,26.2,0,corps,0,0.9413
177,28,334,11.93,13.8,0,corps,0,0.9226
178,28,315,11.25,13.8,0,corps,0,0.9547
179,7,45,6.43,4.4,0,corps,0,2.5010
180,50,621,12.42,23.6,0,corps,0,0.9980
181,12,141,11.75,6.7,0,corps,0,0.8836
182,20,277,13.85,10.2,0,corps,0,0.9150
183,32,367,11.47,15.6,0,corps,0,1.1665
184,33,502,15.21,16.0,0,corps,0,0.9128
185,30,395,13.17,14.7,0,corps,0,0.8586
186,36,397,11.03,17.3,0,corps,0,1.0055
187,34,423,12.44,16.4,0,corps,0,0.9003
188,13,153,11.77,7.1,0,corps,0,0.9093
189,30,329,10.97,14.7,0,corps,0,0.8993
190,31,370,11.94,15.1,0,corps,0,0.9289
191,28,377,13.46,13.8,0,corps,0,0.7106
192,33,409,12.39,16.0,0,corps,0,0.9818
193,19,247,13.00,9.8,0,corps,0,0.8431
194,34,384,11.29,16.4,0,corps,0,1.1787
195,31,402,12.97,15.1,0,corps,0,0.8780
196,12,112,9.33,6.7,0,corps,0,0.9579
197,19,202,10.63,9.8,0,corps,0,1.0688
198,20,260,13.00,10.2,0,corps,0,1.0524
199,27,309,11.44,13.3,0,corps,0,1.1072
200,48,639,13.31,22.7,0,corps,0,0.9342
