n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
629,31,354,11.42,15.1,0,corps,0,1.5705
630,9,97,10.78,5.3,0,corps,0,2.1509
631,39,450,11.54,18.7,0,corps,0,1.7403
632,32,381,11.91,15.6,0,corps,0,1.5356
633,13,142,10.92,7.1,0,corps,0,1.4431
634,38,476,12.53,18.2,0,corps,0,1.5030
635,29,343,11.83,14.2,0,corps,0,1.2846
636,16,186,11.62,8.4,0,corps,0,1.4163
637,39,537,13.77,18.7,0,corps,0,1.3644
638,26,294,11.31,12.9,0,corps,0,1.3802
639,31,407,13.13,15.1,0,corps,0,1.3447
640,31,322,10.39,15.1,0,corps,0,1.5567
641,32,303,9.47,15.6,0,corps,0,1.6828
642,36,412,11.44,17.3,0,corps,0,1.5313
643,23,270,11.74,11.6,0,corps,0,1.2049
644,18,210,11.67,9.3,0,corps,0,1.6494
645,17,189,11.12,8.9,0,corps,0,1.4927
646,22,283,12.86,11.1,0,corps,0,1.8790
647,22,235,10.68,11.1,0,corps,0,1.5583
648,33,389,11.79,16.0,0,corps,0,1.8965
649,28,388,13.86,13.8,0,corps,0,1.4232
650,31,403,13.00,15.1,0,corps,0,1.5489
651,17,203,11.94,8.9,0,corps,0,1.3874
652,34,329,9.68,16.4,0,corps,0,1.6049
653,24,254,10.58,12.0,0,corps,0,1.5051
654,30,322,10.73,14.7,0,corps,0,1.6655
655,24,275,11.46,12.0,0,corps,0,1.3062
656,27,284,10.52,13.3,0,corps,0,1.4499
657,24,292,12.17,12.0,0,corps,0,1.7616
658,15,157,10.47,8.0,0,corps,0,1.4777
659,26,308,11.85,12.9,0,corps,0,1.2127
660,18,185,10.28,9.3,0,corps,0,1.6847
661,32,362,11.31,15.6,0,corps,0,1.3718
662,28,402,14.36,13.8,0,corps,0,1.4381
663,20,227,11.35,10.2,0,corps,0,1.7558
664,18,184,10.22,9.3,0,corps,0,1.6054
665,13,106,8.15,7.1,0,corps,0,2.1395
666,28,270,9.64,13.8,0,corps,0,1.5966
667,28,287,10.25,13.8,0,corps,0,1.8324
668,22,213,9.68,11.1,0,corps,0,1.7108
669,17,167,9.82,8.9,0,corps,0,1.6469
670,20,286,14.30,10.2,0,corps,0,1.6588
671,24,234,9.75,12.0,0,corps,0,2.2316
672,32,342,10.69,15.6,0,corps,0,1.8170
673,30,278,9.27,14.7,0,corps,0,1.7523
674,38,480,12.63,18.2,0,corps,0,1.7465
