n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
165,2,379,189.50,2.2,0,corps,184.47904181993368,0.1994
166,1,573,573.00,1.8,0,famine_truncated,184.38882485514443,0.0981
167,2,222,111.00,2.2,0,corps,184.29865298756235,0.2942
168,2,143,71.50,2.2,0,corps,184.20852619464443,0.4078
169,2,378,189.00,2.2,0,corps,184.118444453859,0.1914
170,2,246,123.00,2.2,0,corps,184.02840774268566,0.2821
171,2,433,216.50,2.2,0,corps,183.93841603861514,0.1833
172,2,282,141.00,2.2,0,corps,183.8484693191496,0.2593
173,2,311,155.50,2.2,0,corps,183.75856756180232,0.2271
174,2,340,170.00,2.2,0,corps,183.66871074409787,0.2420
175,2,94,47.00,2.2,0,corps,183.578898843572,0.5254
176,2,330,165.00,2.2,0,corps,183.48913183777182,0.2313
177,3,358,119.33,2.7,0,corps,183.39940970425553,0.2576
178,2,302,151.00,2.2,0,corps,183.30973242059258,0.2352
179,2,206,103.00,2.2,0,corps,183.2200999643637,0.3558
180,2,171,85.50,2.2,0,corps,183.13051231316072,0.3381
181,2,393,196.50,2.2,0,corps,183.04096944458678,0.2328
182,2,144,72.00,2.2,0,corps,182.95147133625608,0.4037
183,2,267,133.50,2.2,0,corps,182.8620179657942,0.2607
184,2,121,60.50,2.2,0,corps,182.7726093108377,0.4706
185,3,580,193.33,2.7,0,corps,182.6832453490345,0.2016
186,2,109,54.50,2.2,0,corps,182.59392605804354,0.6371
187,2,208,104.00,2.2,0,corps,182.50465141553505,0.3130
188,2,237,118.50,2.2,0,corps,182.41542139919034,0.2959
189,3,270,90.00,2.7,0,corps,182.32623598670187,0.3669
190,2,149,74.50,2.2,0,corps,182.23709515577335,0.3953
191,2,257,128.50,2.2,0,corps,182.14799888411957,0.2834
192,2,112,56.00,2.2,0,corps,182.05894714946643,0.4920
193,2,122,61.00,2.2,0,corps,181.96993992955097,0.3988
194,2,58,29.00,2.2,0,corps,181.88097720212144,0.9826
195,2,118,59.00,2.2,0,corps,181.79205894493714,0.5279
196,2,122,61.00,2.2,0,corps,181.7031851357685,0.4269
197,2,437,218.50,2.2,0,corps,181.61435575239707,0.2116
198,2,226,113.00,2.2,0,corps,181.5255707726155,0.3912
199,2,535,267.50,2.2,0,corps,181.43683017422757,0.1714
200,2,636,318.00,2.2,0,corps,181.34813393504808,0.1674
201,2,392,196.00,2.2,0,corps,181.259482032903,0.1996
202,2,332,166.00,2.2,0,corps,181.17087444562935,0.2248
203,2,160,80.00,2.2,0,corps,181.08231115107526,0.3766
204,2,189,94.50,2.2,0,corps,180.99379212709985,0.3830
205,2,537,268.50,2.2,0,corps,180.90531735157342,0.1683
206,2,305,152.50,2.2,0,corps,180.81688680237724,0.2430
207,2,550,275.00,2.2,0,corps,180.72850045740367,0.1872
208,2,290,145.00,2.2,0,corps,180.64015829455616,0.2625
209,2,447,223.50,2.2,0,corps,180.5518602917491,0.1888
210,2,511,255.50,2.2,0,corps,180.46360642690806,0.1833
211,3,290,96.67,2.7,0,corps,180.37539667796955,0.2890
212,2,247,123.50,2.2,0,corps,180.28723102288112,0.1866
213,2,70,35.00,2.2,0,corps,180.19910943960136,0.4296
214,2,73,36.50,2.2,0,corps,180.11103190609987,0.5858
215,2,195,97.50,2.2,0,corps,180.02299840035732,0.3044
216,2,190,95.00,2.2,0,corps,179.93500890036523,0.4429
217,3,293,97.67,2.7,0,corps,179.8470633841263,0.2478
218,3,230,76.67,2.7,0,corps,179.75916182965415,0.4391
219,2,154,77.00,2.2,0,corps,179.67130421497336,0.3060
220,2,338,169.00,2.2,0,corps,179.58349051811953,0.1958
221,2,277,138.50,2.2,0,corps,179.49572071713925,0.3345
222,2,544,272.00,2.2,0,corps,179.40799479009007,0.2458
223,2,304,152.00,2.2,0,corps,179.3203127150405,0.2563
224,2,295,147.50,2.2,0,corps,179.23267447007,0.2438
225,2,373,186.50,2.2,0,corps,179.14508003326907,0.2035
226,2,136,68.00,2.2,0,corps,179.05752938273903,0.3668
227,2,302,151.00,2.2,0,corps,178.97002249659226,0.2246
228,2,66,33.00,2.2,0,corps,178.88255935295203,0.5912
229,2,427,213.50,2.2,0,corps,178.79513992995254,0.2231
230,2,133,66.50,2.2,0,corps,178.70776420573895,0.3641
231,2,141,70.50,2.2,0,corps,178.6204321584673,0.4227
232,2,59,29.50,2.2,0,corps,178.53314376630465,0.6750
233,2,153,76.50,2.2,0,corps,178.4458990074288,0.3146
234,2,79,39.50,2.2,0,corps,178.35869786002863,0.4619
235,2,598,299.00,2.2,0,corps,178.2715403023038,0.1811
236,3,162,54.00,2.7,0,corps,178.184426312465,0.5116
237,3,235,78.33,2.7,0,corps,178.09735586873367,0.4461
238,2,112,56.00,2.2,0,corps,178.0103289493422,0.4631
239,2,196,98.00,2.2,0,corps,177.92334553253392,0.3835
240,1,496,496.00,1.8,0,famine_truncated,177.83640559656286,0.1623
241,3,93,31.00,2.7,0,corps,177.74950911969415,0.8887
242,2,154,77.00,2.2,0,corps,177.66265608020362,0.3113
243,2,486,243.00,2.2,0,corps,177.575846456378,0.3131
244,2,213,106.50,2.2,0,corps,177.48908022651491,0.3208
245,2,50,25.00,2.2,0,corps,177.4023573689228,0.8094
246,2,239,119.50,2.2,0,corps,177.3156778619209,0.5170
247,2,264,132.00,2.2,0,corps,177.22904168383937,0.3795
248,2,90,45.00,2.2,0,corps,177.14244881301917,0.6230
249,3,381,127.00,2.7,0,corps,177.0558992278121,0.3261
250,2,268,134.00,2.2,0,corps,176.9693929065807,0.3946
251,2,405,202.50,2.2,0,corps,176.88292982769846,0.3018
252,2,121,60.50,2.2,0,corps,176.79650996954953,0.4336
253,2,279,139.50,2.2,0,corps,176.71013331052902,0.3390
254,2,277,138.50,2.2,0,corps,176.62379982904278,0.2946
255,3,135,45.00,2.7,0,corps,176.53750950350735,0.7276
256,2,238,119.00,2.2,0,corps,176.45126231235017,0.4851
257,2,342,171.00,2.2,0,corps,176.36505823400952,0.3259
258,2,186,93.00,2.2,0,corps,176.27889724693432,0.4767
259,2,452,226.00,2.2,0,corps,176.1927793295843,0.2784
260,2,77,38.50,2.2,0,corps,176.10670446043002,0.6070
261,2,314,157.00,2.2,0,corps,176.02067261795273,0.2605
262,2,139,69.50,2.2,0,corps,175.93468378064455,0.3889
263,2,137,68.50,2.2,0,corps,175.84873792700816,0.4857
264,3,112,37.33,2.7,0,corps,175.76283503555717,0.5355
265,2,219,109.50,2.2,0,corps,175.6769750848158,0.2801
266,2,422,211.00,2.2,0,corps,175.59115805331913,0.2198
267,2,214,107.00,2.2,0,corps,175.50538391961285,0.3057
268,2,152,76.00,2.2,0,corps,175.41965266225347,0.3015
269,2,215,107.50,2.2,0,corps,175.33396425980814,0.3194
270,2,174,87.00,2.2,0,corps,175.24831869085475,0.3267
271,2,91,45.50,2.2,0,corps,175.16271593398193,0.5997
272,2,78,39.00,2.2,0,corps,175.077155967789,0.6149
273,2,112,56.00,2.2,0,corps,174.9916387708859,0.3822
274,2,146,73.00,2.2,0,corps,174.90616432189344,0.3773
275,2,156,78.00,2.2,0,corps,174.82073259944292,0.4137
276,2,208,104.00,2.2,0,corps,174.73534358217648,0.3211
277,2,247,123.50,2.2,0,corps,174.64999724874679,0.3923
278,2,150,75.00,2.2,0,corps,174.5646935778173,0.3777
279,3,207,69.00,2.7,0,corps,174.4794325480621,0.3222
280,2,413,206.50,2.2,0,corps,174.39421413816595,0.1932
281,2,203,101.50,2.2,0,corps,174.3090383268242,0.3662
282,2,281,140.50,2.2,0,corps,174.2239050927429,0.3045
283,3,351,117.00,2.7,0,corps,174.13881441463877,0.3696
284,2,157,78.50,2.2,0,corps,174.05376627123917,0.5469
285,2,162,81.00,2.2,0,corps,173.96876064128196,0.3559
286,2,62,31.00,2.2,0,corps,173.88379750351584,0.6794
287,3,136,45.33,2.7,0,corps,173.79887683669995,0.5013
288,2,122,61.00,2.2,0,corps,173.71399861960418,0.5582
289,3,318,106.00,2.7,0,corps,173.62916283100895,0.3793
290,2,57,28.50,2.2,0,corps,173.5443694497053,0.6740
291,2,306,153.00,2.2,0,corps,173.4596184544949,0.2889
292,2,235,117.50,2.2,0,corps,173.37490982418998,0.4318
293,2,97,48.50,2.2,0,corps,173.2902435376134,0.6864
294,3,349,116.33,2.7,0,corps,173.20561957359863,0.2721
295,2,203,101.50,2.2,0,corps,173.12103791098957,0.4032
296,2,168,84.00,2.2,0,corps,173.03649852864092,0.4916
297,2,95,47.50,2.2,0,corps,172.95200140541775,0.5949
298,3,181,60.33,2.7,0,corps,172.86754652019582,0.7594
299,4,166,41.50,3.1,0,corps,172.78313385186138,0.6860
300,2,105,52.50,2.2,0,corps,172.69876337931134,0.5493
301,2,135,67.50,2.2,0,corps,172.61443508145297,0.7192
302,3,193,64.33,2.7,0,corps,172.53014893720427,0.5316
303,2,235,117.50,2.2,0,corps,172.44590492549366,0.4056
304,2,69,34.50,2.2,0,corps,172.3617030252602,0.6991
305,4,89,22.25,3.1,0,corps,172.27754321545333,1.2447
306,2,46,23.00,2.2,0,corps,172.19342547503317,1.0604
307,2,226,113.00,2.2,0,corps,172.10934978297027,0.4814
308,2,450,225.00,2.2,0,corps,172.02531611824568,0.3772
309,2,249,124.50,2.2,0,corps,171.941324459851,0.4351
310,2,116,58.00,2.2,0,corps,171.85737478678823,0.4887
311,2,284,142.00,2.2,0,corps,171.7734670780701,0.5664
312,2,194,97.00,2.2,0,corps,171.68960131271962,0.5631
313,2,162,81.00,2.2,0,corps,171.60577746977032,0.4699
314,3,313,104.33,2.7,0,corps,171.52199552826627,0.5045
315,2,381,190.50,2.2,0,corps,171.438255467262,0.4431
316,2,65,32.50,2.2,0,corps,171.35455726582242,0.5806
317,2,383,191.50,2.2,0,corps,171.27090090302306,0.4011
318,2,403,201.50,2.2,0,corps,171.18728635794977,0.4403
319,2,59,29.50,2.2,0,corps,171.10371360969899,0.8366
320,2,159,79.50,2.2,0,corps,171.02018263737742,0.5558
321,2,420,210.00,2.2,0,corps,170.93669342010242,0.4087
322,2,216,108.00,2.2,0,corps,170.85324593700162,0.6209
323,3,239,79.67,2.7,0,corps,170.7698401672132,0.5410
324,2,339,169.50,2.2,0,corps,170.68647608988567,0.5107
325,2,320,160.00,2.2,0,corps,170.60315368417804,0.4038
326,2,165,82.50,2.2,0,corps,170.5198729292597,0.5907
327,2,200,100.00,2.2,0,corps,170.43663380431045,0.5780
328,2,54,27.00,2.2,0,corps,170.35343628852053,1.1593
329,2,189,94.50,2.2,0,corps,170.27028036109053,0.5071
330,2,50,25.00,2.2,0,corps,170.1871660012315,1.1516
331,2,176,88.00,2.2,0,corps,170.10409318816485,0.5851
332,2,318,159.00,2.2,0,corps,170.02106190112232,0.5153
333,2,280,140.00,2.2,0,corps,169.93807211934617,0.4486
334,2,170,85.00,2.2,0,corps,169.8551238220889,0.5544
335,2,155,77.50,2.2,0,corps,169.77221698861345,0.6114
336,2,193,96.50,2.2,0,corps,169.68935159819313,0.6294
337,3,192,64.00,2.7,0,corps,169.60652763011154,0.5908
338,2,207,103.50,2.2,0,corps,169.52374506366272,0.4976
339,2,181,90.50,2.2,0,corps,169.44100387815107,0.5397
340,2,123,61.50,2.2,0,corps,169.3583040528912,0.4365
341,2,171,85.50,2.2,0,corps,169.27564556720822,0.4764
342,2,232,116.00,2.2,0,corps,169.1930284004375,0.3897
343,3,71,23.67,2.7,0,corps,169.11045253192475,0.9732
344,4,486,121.50,3.1,0,corps,169.02791794102598,0.3736
345,2,418,209.00,2.2,0,corps,168.94542460710758,0.3104
346,2,197,98.50,2.2,0,corps,168.86297250954615,0.4302
347,4,226,56.50,3.1,0,corps,168.78056162772873,0.5553
348,3,130,43.33,2.7,0,corps,168.69819194105256,1.1400
349,2,96,48.00,2.2,0,corps,168.61586342892525,0.6757
350,2,50,25.00,2.2,0,corps,168.53357607076464,0.9716
351,3,184,61.33,2.7,0,corps,168.4513298459989,0.5195
352,2,201,100.50,2.2,0,corps,168.3691247340665,0.3640
353,2,167,83.50,2.2,0,corps,168.28696071441613,0.4198
354,2,88,44.00,2.2,0,corps,168.20483776650678,0.7469
355,2,309,154.50,2.2,0,corps,168.12275586980775,0.4234
356,2,548,274.00,2.2,0,corps,168.04071500379857,0.2915
357,2,94,47.00,2.2,0,corps,167.95871514796895,0.6356
358,2,89,44.50,2.2,0,corps,167.87675628181896,0.6302
359,3,71,23.67,2.7,0,corps,167.7948383848589,1.0947
360,2,227,113.50,2.2,0,corps,167.71296143660933,0.4316
361,2,95,47.50,2.2,0,corps,167.63112541660092,0.5436
362,2,57,28.50,2.2,0,corps,167.54933030437476,0.7340
363,2,101,50.50,2.2,0,corps,167.467576079482,0.6733
364,2,84,42.00,2.2,0,corps,167.38586272148413,0.6786
365,2,134,67.00,2.2,0,corps,167.30419020995276,0.4134
366,4,164,41.00,3.1,0,corps,167.22255852446983,0.7310
367,2,36,18.00,2.2,0,corps,167.14096764462735,0.9696
368,2,177,88.50,2.2,0,corps,167.05941755002766,0.3054
369,2,85,42.50,2.2,0,corps,166.9779082202832,0.6850
370,2,98,49.00,2.2,0,corps,166.89643963501663,0.6630
371,2,380,190.00,2.2,0,corps,166.81501177386082,0.3213
372,2,96,48.00,2.2,0,corps,166.7336246164588,0.4452
373,2,71,35.50,2.2,0,corps,166.65227814246379,0.4808
374,2,92,46.00,2.2,0,corps,166.57097233153917,0.6702
375,2,51,25.50,2.2,0,corps,166.48970716335847,0.6826
376,2,315,157.50,2.2,0,corps,166.4084826176054,0.3638
377,2,176,88.00,2.2,0,corps,166.32729867397384,0.5073
378,2,324,162.00,2.2,0,corps,166.2461553121678,0.3510
379,2,193,96.50,2.2,0,corps,166.16505251190142,0.3834
380,2,128,64.00,2.2,0,corps,166.083990252899,0.5530
381,2,50,25.00,2.2,0,corps,166.00296851489503,1.1114
382,2,243,121.50,2.2,0,corps,165.92198727763397,0.5616
383,2,218,109.00,2.2,0,corps,165.8410465208706,0.5080
384,2,120,60.00,2.2,0,corps,165.76014622436975,0.4883
385,2,219,109.50,2.2,0,corps,165.67928636790626,0.4241
386,2,143,71.50,2.2,0,corps,165.59846693126522,0.4826
387,3,147,49.00,2.7,0,corps,165.51768789424173,0.5877
388,2,166,83.00,2.2,0,corps,165.43694923664108,0.5215
389,2,129,64.50,2.2,0,corps,165.35625093827852,0.6783
390,2,244,122.00,2.2,0,corps,165.2755929789796,0.3983
391,2,274,137.00,2.2,0,corps,165.19497533857975,0.5833
392,2,143,71.50,2.2,0,corps,165.11439799692457,0.7570
393,3,84,28.00,2.7,0,corps,165.03386093386973,1.2661
394,3,426,142.00,2.7,0,corps,164.95336412928097,0.4836
395,2,269,134.50,2.2,0,corps,164.87290756303406,0.4753
396,2,117,58.50,2.2,0,corps,164.79249121501488,0.6816
397,2,19,9.50,2.2,0,corps,164.71211506511935,1.9317
398,2,117,58.50,2.2,0,corps,164.6317790932534,0.5615
399,2,81,40.50,2.2,0,corps,164.5514832793331,0.7664
400,1,477,477.00,1.8,0,famine_truncated,164.47122760328443,0.2765
401,2,356,178.00,2.2,0,corps,164.39101204504354,0.3886
402,2,115,57.50,2.2,0,corps,164.31083658455645,0.6182
403,2,101,50.50,2.2,0,corps,164.23070120177937,0.6666
404,2,146,73.00,2.2,0,corps,164.15060587667838,0.4834
405,2,477,238.50,2.2,0,corps,164.07055058922973,0.3079
406,2,118,59.00,2.2,0,corps,163.99053531941954,0.6897
407,2,126,63.00,2.2,0,corps,163.91056004724405,0.5919
408,2,83,41.50,2.2,0,corps,163.83062475270938,0.9046
409,3,245,81.67,2.7,0,corps,163.7507294158317,0.5050
410,2,277,138.50,2.2,0,corps,163.67087401663724,0.4902
411,2,122,61.00,2.2,0,corps,163.59105853516215,0.6315
412,2,22,11.00,2.2,0,corps,163.51128295145244,1.3327
413,2,128,64.00,2.2,0,corps,163.43154724556436,0.5573
414,2,215,107.50,2.2,0,corps,163.3518513975639,0.4278
415,2,89,44.50,2.2,0,corps,163.27219538752715,0.4792
416,2,187,93.50,2.2,0,corps,163.19257919554008,0.4666
417,2,183,91.50,2.2,0,corps,163.11300280169857,0.5199
418,2,101,50.50,2.2,0,corps,163.03346618610863,0.5413
419,2,151,75.50,2.2,0,corps,162.95396932888607,0.4884
420,2,54,27.00,2.2,0,corps,162.87451221015667,1.1880
421,2,71,35.50,2.2,0,corps,162.79509481005613,0.8735
422,2,123,61.50,2.2,0,corps,162.71571710873016,0.6867
423,2,264,132.00,2.2,0,corps,162.63637908633427,0.4363
424,2,147,73.50,2.2,0,corps,162.55708072303398,0.6532
425,2,188,94.00,2.2,0,corps,162.47782199900468,0.4482
426,2,139,69.50,2.2,0,corps,162.39860289443172,0.5957
427,2,177,88.50,2.2,0,corps,162.31942338951032,0.6126
428,3,83,27.67,2.7,0,corps,162.24028346444555,1.0593
429,2,148,74.00,2.2,0,corps,162.1611830994525,0.5229
