n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
84,2,729,364.50,2.2,0,corps,191.93847699220697,0.1085
85,0,445,445.00,1.3,0,famine_truncated,191.8445312421056,0.0248
86,1,460,460.00,1.8,0,famine_truncated,191.75063245313802,0.0769
87,2,71,35.50,2.2,0,corps,191.65678060182952,0.7535
88,2,689,344.50,2.2,0,corps,191.56297566471713,0.1244
89,3,218,72.67,2.7,0,corps,191.46921761834966,0.4449
90,2,110,55.00,2.2,0,corps,191.3755064392876,0.5094
91,2,452,226.00,2.2,0,corps,191.28184210410308,0.1469
92,2,511,255.50,2.2,0,corps,191.18822458938007,0.1250
93,2,140,70.00,2.2,0,corps,191.09465387171417,0.4261
94,2,126,63.00,2.2,0,corps,191.00112992771275,0.4139
95,2,197,98.50,2.2,0,corps,190.90765273399478,0.3381
96,2,239,119.50,2.2,0,corps,190.81422226719093,0.2972
97,3,465,155.00,2.7,0,corps,190.72083850394364,0.1768
98,2,293,146.50,2.2,0,corps,190.62750142090695,0.2622
99,2,123,61.50,2.2,0,corps,190.5342109947466,0.4972
100,2,332,166.00,2.2,0,corps,190.44096720213994,0.1899
101,2,230,115.00,2.2,0,corps,190.34777001977608,0.2691
102,2,474,237.00,2.2,0,corps,190.2546194243557,0.1425
103,2,587,293.50,2.2,0,corps,190.16151539259113,0.1309
104,2,170,85.00,2.2,0,corps,190.06845790120636,0.3691
105,0,445,445.00,1.3,0,famine_truncated,189.97544692693705,0.0320
106,3,411,137.00,2.7,0,corps,189.88248244653045,0.2067
107,2,404,202.00,2.2,0,corps,189.78956443674542,0.1706
108,2,109,54.50,2.2,0,corps,189.69669287435246,0.5211
109,2,463,231.50,2.2,0,corps,189.6038677361337,0.1328
110,2,258,129.00,2.2,0,corps,189.51108899888283,0.2042
111,2,37,18.50,2.2,0,corps,189.4183566394052,1.3524
112,1,530,530.00,1.8,0,famine_truncated,189.32567063451765,0.0818
113,2,238,119.00,2.2,0,corps,189.23303096104874,0.2119
114,2,179,89.50,2.2,0,corps,189.1404375958386,0.3170
115,2,452,226.00,2.2,0,corps,189.04789051573874,0.1321
116,0,445,445.00,1.3,0,famine_truncated,188.95538969761253,0.0282
117,3,378,126.00,2.7,0,corps,188.86293511833466,0.2246
118,2,466,233.00,2.2,0,corps,188.77052675479155,0.1610
119,2,547,273.50,2.2,0,corps,188.6781645838811,0.1240
120,4,290,72.50,3.1,0,corps,188.58584858251274,0.4068
121,0,445,445.00,1.3,0,famine_truncated,188.4935787276075,0.0961
122,0,445,445.00,1.3,0,famine_truncated,188.4013549960979,0.0802
